Preschool_Name,Preschool_Latitude,Preschool_Longitude,Distance_To_User_km
PCF Yuhua Blk 108,1.3382962,103.7370843,14.587399194117173
PCS Grow & Glow @ Ang Mo Kio Childcare Centre,1.3656847,103.8551902,9.705572106739572
PCS Grow & Glow @ Holland Village Childcare Centre,1.3090796,103.794051,15.131365087198771
PCS Grow & Glow @ Hougang Childcare Centre,1.3529085,103.8858407,12.74464023526696
PCS Grow & Glow @ Jurong West Childcare Centre,1.3516481,103.7186478,14.84001857793073
Periwinkle Nurture Centre Pte Ltd,1.293984,103.832088,16.721512727342542
Persatuan Pemudi Islam Singapura Child Development Centre,1.3646717,103.959432,18.236432681913815
Picket Fence @ Tampines Pte Ltd,1.3474795,103.9368616,17.197403932984685
PlayFACTO School @ Aljunied,1.3182064,103.8813128,15.729012841174923
Posso Preschool @ Jurong East,1.3269499,103.7465744,15.05322299011383
Posso Preschool @ Tampines Point Pte Ltd,1.3526533,103.9424517,17.347878264761682
Posso Preschool @ West Coast Rise Pte Ltd,1.3157468,103.7535816,15.782573197911402
PPS Ghim Moh,1.312699,103.7885734,14.844998773357153
PPS Yishun,1.42566,103.8473517,4.0515063675766845
Presbyterian Woodlands Childcare Centre,1.4414743,103.7732797,4.703341531341237
Pre-School By-The-Park (Dunearn) Pte Ltd,1.3346618,103.7880704,12.47650555868836
Preschool By-The-Park (Evans),1.3191095,103.8205239,13.837328431743929
Pro-Teach BASC (Toa Payoh Branch),1.3348943,103.8504325,12.67875553864261
Pro-Teach Education Group Pte Ltd - Rosyth Branch,1.374208,103.8727507,9.986050481921293
Pro-Teach Education Group Pte Ltd - Yuhua Branch,1.3398654,103.736931,14.458204603504944
Pro-Teach Student Care(Tampines),1.3528219,103.9511542,18.132861186833537
Pu Ti Child Care Centre,1.3200377,103.8829316,15.634418372515807
Raffles Kidz @ Ang Mo Kio â Best Childcare Centre and Preschool (along Yio Chu Kang Rd),1.3918345,103.8507932,6.949497323720259
Raffles Kidz @ Bukit Panjang â Best Childcare Centre And Preschool,1.3783452,103.7596499,9.54028051469076
Raffles Kidz @ Punggol â Best Childcare Centre and Preschool,1.4154677,103.905651,10.48843427298785
Raffles Kidz @ Yio Chu Kang,1.390253,103.860077,7.7134503160047245
Raffles Kidz @ Yishun â Best Childcare Centre and Preschool,1.440524,103.8404044,2.7824774660970912
Raffles Montessori (Aljunied) Preschool,1.3152518,103.8814617,16.02819348526528
Rain Tree Montessori Schoolhouse @ Bedok,1.3317502,103.9475951,19.2287796125325
Rainbow Cove @ Alexandra,1.2736219,103.8017499,18.946408415911808
Ramakrishna Mission Sarada Kindergarten,1.3439245,103.8794539,13.150958482046393
Riverlife Kindergarten,1.378617,103.957872,17.38637367237289
Rosyth Child Care Centre,1.3574899,103.869775,11.300719273964432
Safari House Preschool (Sengkang),1.396639,103.8752242,8.432415295675376
Safari House Preschool Bishan,1.348939,103.8408832,10.880268874156576
Safari House Preschool Bt Batok,1.3657663,103.7505585,11.26079916365224
Safari House Preschool Bukit Timah,1.3431115,103.7760782,11.988918672783651
Safari House Preschool Buona Vista,1.3038359,103.7897048,15.7881083942391
Safari House Preschool IBP,1.329828,103.7474644,14.727626673081003
Safari House Preschool Lakeside,1.3460462,103.7246139,14.815009666707693
Safari House Preschool River Valley,1.2960312,103.8306888,16.478658867141114
Safari House Preschool Tampines,1.3424981,103.9642772,19.984137949422056
Safari House Preschool Thomson,1.3837963,103.8282445,6.78196232523447
Safari House Preschool Toa Payoh,1.3318214,103.8475285,12.911897671915247
Safari House Preschool Woodlands,1.4347426,103.8026988,1.7254013838132443
Safari House Preschool Yishun,1.4151354,103.8314089,3.608847707043713
Schoolhouse By The Bay Pte Ltd,1.3006012,103.8849111,17.65698611530599
SDM Childcare Centre Pte Ltd (Choa Chu Kang),1.3769847,103.7456425,10.7240006333667
SDM Ichiban (Yunnan) Childcare Centre,1.3376417,103.6925822,18.03510460438174
SDM-Moriah Preschool (Greenwich) Pte Ltd,1.3876407,103.8697272,8.648092203928035
Sengkang Methodist Preschool,1.3924189,103.8863319,9.701458786622736
Serangoon Garden Methodist Preschool,1.3684118,103.8621385,9.820897219377331
Seventh-day Adventist Conference (Singapore) - Adventist Schoolhouse,1.3356934,103.7384654,14.730572805608933
SGM Murni,1.3590787,103.9464525,17.31408066533125
Shalom Kindergarten,1.3782375,103.9582322,17.440322025082402
Shaws CDLC @ Braddell Heights Pte Ltd,1.3472569,103.8631438,11.933551745764138
Shaws CDLC @ Mountbatten Pte Ltd (Mountbatten Road),1.3029958,103.8995913,18.199204124441152
Shaws Preschool @ Katong Post,1.3030168,103.8970237,18.05232007179198
Sheffield Kidsworld (St Anne) Pte Ltd,1.3909879,103.903093,11.346484761912516
Singapore Hokkien Huay Kuan Pre-School,1.3154579,103.9381523,19.705774462462713
Skool4Kidz Campus @ Fernvale,1.3907049,103.8729934,8.670749499124772
Skool4Kidz Campus @ One Punggol,1.4091077,103.9052892,10.681985805599387
Skool4Kidz Campus @ Sengkang Riverside Park,1.3984477,103.8875288,9.437736373916849
Skool4Kidz Campus @ Yishun,1.4242046,103.84544,3.952684600196109
Skool4Kidz Centre (Bedok Ping Yi Greens),1.3280086,103.9235376,17.575397018082167
Skool4Kidz Centre (Hougang Buangkok Square),1.3837399,103.8817824,9.914608554458564
Skool4Kidz Centre (Marsiling Drive),1.4414002,103.7718123,4.866664231852665
Skool4Kidz Centre (Sembawang Canberra East Crown),1.4452994,103.8338882,2.0493441876266068
Skool4Kidz Centre (Sembawang Sunbreeze),1.4441916,103.8163026,0.11770924596299258
Skool4Kidz Centre (Senja Parc View),1.3872976,103.7590582,8.855283759342292
Skool4Kidz Centre (Tampines GreenForest),1.3513529,103.9294722,16.286898672132168
Skool4Kidz Centre (Tampines Greenleaf),1.35848,103.9388341,16.646350015341035
Skool4Kidz Centre (Woodlands Crescent),1.4480734,103.8027865,1.5084567733840817
Skool4Kidz Centre (Woodlands Ring Road),1.4356895,103.8013299,1.800526880642742
Skool4Kidz Centre (Yishun Oleander Breeze),1.4147226,103.8415387,4.307466119757223
Skool4Kidz Centre (Yishun Orchid Spring),1.4216452,103.8484954,4.392673616500686
Skool4Kidz Preschool @ Bukit Batok West Scape,1.3603385,103.7424384,12.306635795484095
Skool4Kidz Preschool @ Punggol Northshore Cove,1.4189048,103.9060387,10.423043861207615
Skool4Kidz Preschool @ Punggol Waterway Banks,1.4062115,103.911787,11.471765696443114
Skool4Kidz Preschool @ Punggol Waterway Cascadia,1.4082747,103.897893,9.954546256550687
Skool4Kidz Preschool @ Sembawang Canberra East Creek,1.4517087,103.8314254,1.9897345082195803
Skool4Kidz Preschool @ Tampines GreenRidges,1.3622625,103.9374876,16.286476673454548
Skool4Kidz Preschool @ Woodleigh Hillside,1.3431537,103.8745221,12.936892933301591
Small Wonder @ Ang Mo Kio,1.3719556,103.8459492,8.638631135414723
Small Wonder @ Bishan,1.348939,103.8408832,10.880268874156576
Small Wonder @ Bukit Merah,1.2801209,103.8283161,18.216992919193014
Small Wonder @ Changi,1.3428473,103.9640956,19.94563522963818
Small Wonder @ Choa Chu Kang,1.3779131,103.7440881,10.779796591568562
Small Wonder @ Jurong East,1.3443592,103.7378697,13.998758295887106
Small Wonder @ Jurong West,1.3411798,103.7022684,16.967198785002797
Small Wonder @ Nee Soon,1.4360589,103.8361682,2.435412088383105
Small Wonder Changkat,1.3524573,103.9560494,18.60971519809473
Small Wonder Preschool (Nordcom II),1.4435848,103.8153527,0.025980537570636925
Small Wonder Preschool (Punggol),1.4018724,103.8998233,10.447185833460876
Small Wonder Preschool (Serangoon),1.3745467,103.8692517,9.713248003522937
Small Wonder Preschool Bukit Batok,1.3487756,103.7426804,13.282892692846334
Small Wonder Preschool Bukit Panjang,1.3856173,103.7708339,8.127669619359716
Small Wonder Preschool Marine Parade,1.3051474,103.915754,18.989354058197684
Small Wonder Preschool Queenstown,1.2948713,103.8067512,16.550314716147632
Small Wonder Preschool St GeorgeÂs,1.3242679,103.8634454,14.28236349622848
Small Wonder Preschool Taman Jurong,1.335404,103.7201964,16.021478801012307
Small Wonder Preschool Woodlands,1.446989,103.79876,1.9068142912068138
Small Wonder Tampines,1.365403,103.934143,15.783680384536952
Small Wonder Yishun Central (formerly Eager Beaver Preschool),1.427463,103.837055,2.979604670298468
Small Wonder Zoophonics Nordcom I,1.4441448,103.814173,0.17086289261902105
Smiling Star Student Care Centre @ Choa Chu Kang,1.3825039,103.7451648,10.350707483694134
Spark Bright Kids School House Pte Ltd,1.397403,103.9098905,11.670761113195741
Sparkle Care @ Eunos,1.331914,103.907542,16.074959157614327
Spring Brainy Kidz (Bukit Batok) Pte Ltd,1.3442015,103.7467664,13.425772070749561
Spring Brainy Kidz (Potong Pasir) Pte Ltd,1.3361858,103.8634026,13.06009833113536
Spring Brainy Kidz (SIMS),1.318132,103.8811293,15.72687184090656
Spring Brainy Kidz (Ubi) Pte Ltd,1.3294323,103.9022958,15.929147722844379
Spring Brainy Kidz (Yishun 716),1.4264901,103.827502,2.3073583369371624
St. JamesÂ Church Kindergarten (Leedon),1.3128659,103.7963986,14.67566714167634
Star Learners @ Bedok Pte Ltd,1.324246,103.939821,19.14542259421367
Star Learners @ Bishan Central Pte Ltd,1.3487889,103.8498898,11.197040519749237
Star Learners @ Boon Keng Pte Ltd,1.3164805,103.8605659,14.979350363295117
Star Learners @ Bukit Batok Pte Ltd,1.3517246,103.7547199,12.237206053727231
Star Learners @ Bukit Merah Pte Ltd,1.2789612,103.8276263,18.339781649557132
Star Learners @ Bukit Panjang Pte Ltd,1.3863666,103.7660743,8.398420144346444
Star Learners @ CCK Sports Centre Pte Ltd,1.390985,103.748067,9.502633469237683
Star Learners @ Changi Simei | Preschool & Childcare,1.34375,103.950429,18.647431072402977
Star Learners @ Elias Pte Ltd,1.3812352,103.9478227,16.25032678172696
Star Learners @ Gambas Pte Ltd,1.445007,103.8121599,0.4141118809886303
Star Learners @ Jurong East Pte Ltd,1.3271401,103.7543423,14.613584845511607
Star Learners @ Jurong West Pte Ltd,1.350194,103.6968389,16.78263237837311
Star Learners @ One-North Pte Ltd,1.2956727,103.787614,16.72307232429511
Star Learners @ Pasir Ris Pte Ltd,1.3823539,103.9423634,15.648924972570667
Star Learners @ Rivervale Pte Ltd,1.3928348,103.9024125,11.176855329586061
Star Learners @ Sembawang Way Pte Ltd,1.450038,103.8184399,0.7999120650209822
Star Learners @ Sengkang Sports Centre | Preschool & Childcare,1.3967499,103.8870317,9.492879236327722
Star Learners @ Siglap Pte Ltd,1.322663,103.9252056,18.138213621626928
Star Learners @ Tampines East Pte Ltd,1.3511586,103.954567,18.551130323269028
Star Learners @ Tampines West | Preschool & Childcare,1.3486689,103.934117,16.876300855314945
Star Learners @ Tanjong Pagar Pte Ltd,1.2763027,103.8429508,18.834183024827023
Star Learners @ Telok Blangah Pte Ltd,1.2736207,103.8081962,18.90204024099071
Star Learners @ Telok Kurau | Preschool & Childcare,1.3164622,103.9059786,17.33353755474982
Star Learners @ Upper Bukit Timah | Preschool & Childcare,1.3733659,103.773075,9.111657532635911
Star Learners @ Woodlands 888 Pte Ltd,1.4377241,103.7952735,2.3416575079635997
Star Learners @ Yio Chu Kang Pte Ltd,1.3792308,103.8418434,7.716277971220847
Star Learners @ Yung Ho Pte Ltd,1.3268828,103.724787,16.425480606498418
Sunflower Baby House & Preschool,1.3340559,103.8509809,12.786194205283707
Sunflower Childcare & Development Centre Pte Ltd,1.333355,103.9270346,17.420373351478965
Sunflower Kiddy Star Preschool Pte Ltd,1.3482907,103.9323941,16.75367716441935
Sunflower Kinderhub @ AMK Pte Ltd,1.3727072,103.8382581,8.261715749696513
SUNFLOWER MONTESSORI CHILDCARE (TOH YI BRANCH),1.3429693,103.7672532,12.3958614595338
Sunflower Preschool @ Balestier Pte Ltd,1.3238181,103.855585,14.027554574692296
Sunflower Preschool @ Bedok Reservoir,1.3372954,103.9217041,16.691221473580473
Sunflower Preschool @ Bedok South Pte Ltd,1.3190559,103.9456246,20.010531456822083
Sunflower Preschool @ Clementi,1.3136929,103.76183,15.615289270181796
Sunflower Preschool @ Dakota,1.3088956,103.8853204,16.852991859963556
Sunflower Preschool @ Frankel Pte Ltd,1.3147588,103.9187568,18.341582199036868
Sunflower Preschool @ Hougang CC,1.3646226,103.8923447,12.235851603880116
Sunflower Preschool @ Kallang (Happy Town),1.3158343,103.8723166,15.53048127923158
Sunflower Preschool @ Mindef (Depot) Pte Ltd,1.2803505,103.8142511,18.136629684002177
Sunflower Preschool @ Mindef (Gombak) Pte Ltd,1.3748401,103.7607733,9.760937012172448
Sunflower Preschool @ Mindef Pte Ltd (Chevrons),1.3309391,103.7486716,14.552770401067436
Sunflower Preschool @ NSE,1.4307062,103.8385633,2.9250063743280075
Sunflower Preschool @ PR Town Park Pte Ltd,1.3680326,103.9529133,17.421366014504812
Sunflower Preschool @ Punggol Field Walk Pte Ltd,1.3927677,103.9120575,12.118642910759158
Sunflower Preschool @ Sembawang Pte Ltd,1.4370231,103.8259138,1.3562811728595863
Sunflower Preschool @ Siglap Pte Ltd,1.3235758,103.9189932,17.604510212047515
Sunflower Preschool @ Teck Ghee Pte Ltd,1.3684308,103.8579514,9.581751648178646
Sunflower Preschool @ Tenaga,1.3338262,103.9075567,15.912531838387544
Sunflower Preschool @ West Rock Pte Ltd,1.3546021,103.7396872,12.989014019641967
Sunflower Preschool @ West Terra Pte Ltd,1.3524852,103.7428418,12.947199770958335
Sunflower Preschool @ Yunnan,1.3393743,103.6919339,17.965073714886447
Sunflower Preschool at Rivervale,1.3894603,103.9061995,11.730047480128874
Sunflower Tinkleland Private Limited,1.3329431,103.8939977,15.068216836822959
Sunshine Kids Care Centre @ Punggol Pte Ltd,1.3977947,103.9063371,11.29749614643579
Sunshine Kids Preschool @ Woodlands Pte Ltd,1.4429185,103.8040118,1.2833982924792975
Super Talent Childcare Ltd (Ang Mo Kio 218),1.3651811,103.8415977,9.17251606718025
Super Talent Childcare Ltd (MacPherson 122),1.3228043,103.8877803,15.634957273738268
Super Talent Childcare Ltd (Membina),1.2854326,103.8268152,17.615563339306934
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok",1.3271895,103.9323688,18.324164009695437
Superland Pre-School (100 AM) Pte Ltd,1.274488,103.8435226,19.04361678020752
Superland Pre-school (Bukit Timah),1.3335563,103.7887875,12.57663682423821
Superland Pre-School (Ganges),1.2899641,103.831136,17.154849814003832
Superland Preschool (Kreta Ayer),1.2811549,103.8429919,18.302716906777164
Superland Pre-School (Outram),1.2847847,103.8353516,17.779853511564927
Superland Pre-School (Radin Mas),1.2758046,103.8199085,18.64785005999114
Superland Pre-school (River valley),1.2960792,103.8385122,16.58480167782482
Superland Pre-School (Tanglin),1.3056217,103.8229401,15.348061196728562
Superland Pre-school (TBCC),1.2835348,103.831921,17.874919843300038
Superland Pre-School (UE Square) Pte Ltd,1.2921309,103.8425941,17.09269366342598
Swallows and Amazons Kindergarten,1.33223,103.8017682,12.461782713404467
Sweetlands Childcare JE 316 Pte. Ltd.,1.3465652,103.7325826,14.181486766927673
The Kiddiwinkie Place (Env) Pte. Ltd.,1.3102694,103.8362083,14.986308438033921
The Little House (Montessori),1.3404938,103.7823933,12.026941812966152
The Little Skool-House At Ngee Ann Polytechnic,1.3314239,103.7749256,13.2500609044379
The Little Skool-House At-KK Hospital,1.3074598,103.8470508,15.521920220789797
The Little Skool-House International - In-the-Treehouse,1.3350876,103.7062923,17.108117592839363
The Little Skool-House International Pte Ltd (At-Delta-House),1.2910893,103.8254356,16.9775975892199
The Little Skool-House International Pte Ltd (At-Devan-Nair-Institute),1.336121,103.7445725,14.306632735828028
The Little Skool-House International Pte Ltd (At-Downtown-East),1.3760055,103.9555267,17.273567114239743
The Little Skool-House International Pte Ltd (At-Kent-Vale),1.3014063,103.7689334,16.622944107206
The Little Skool-House International Pte Ltd (At-Marina-Boulevard),1.2822004,103.8526513,18.39870390157907
The Little Skool-House International Pte Ltd (At-Ministry-of-Education),1.3054021,103.7909271,15.592473645651182
The Little Skool-House International Pte Ltd (At-Mountbatten-Square),1.3075147,103.8817449,16.811720160258147
The Little Skool-House International Pte Ltd (At-OCBC-Centre),1.285184,103.8488954,17.98485655174142
The Little Skool-House International Pte Ltd (At-Outram),1.2779352,103.8353809,18.536248257345832
The Little Skool-House International Pte Ltd (At-Republic-Polytechnic),1.447235,103.7842752,3.501297452936091
The Little Skool-House International Pte Ltd (At-Tampines-Junction),1.352109,103.941842,17.32821615893738
The Little Skool-House International Pte Ltd (At-Temasek-Polytechnic),1.3449801,103.9353948,17.2449610500698
The Little Skool-House International Pte Ltd (At-Thomson),1.3336854,103.8395166,12.492989500719812
The Moral Childcare Centre (407 Serangoon Ave 1),1.3466922,103.8727198,12.496191648409752
The Orange Academy (Tampines) Pte Ltd,1.3523888,103.9438567,17.492130647134903
The Orange Academy (Tiong Bahru),1.2863341,103.82814,17.526725647923893
The Orange Academy (Yishun) Pte Ltd,1.4280919,103.8367061,2.906941832811912
The Orange Tree Preschool (Choa Chu Kang),1.3793677,103.7591311,9.492292481757062
The Playground Preschool,1.3233285,103.8108037,13.367518173959057
The Schoolhouse by Busy Bees (Alexandra),1.2911212,103.8254343,16.974048558079144
The Schoolhouse by Busy Bees (Aroozoo),1.354759,103.883081,12.394538627991714
The Schoolhouse by Busy Bees (Buckley),1.3173877,103.840322,14.285735879134752
The Schoolhouse by Busy Bees (Claymore),1.3083036,103.8296967,15.109932030758506
The Schoolhouse by Busy Bees (Dover),1.3040803,103.7788845,16.02430001679851
The Schoolhouse by Busy Bees (Gentle Road),1.3201299,103.8408225,13.997723578388639
The Schoolhouse by Busy Bees (GrassrootsÂ Club),1.3808764,103.8466484,7.769764535427399
The Schoolhouse by Busy Bees (Katong),1.3065899,103.9092362,18.441006134003178
The Schoolhouse by Busy Bees (Lakeside),1.3270692,103.7247562,16.411234425201627
The Schoolhouse by Busy Bees (Mt Emily),1.3039114,103.8478981,15.92756224533819
The Schoolhouse by Busy Bees (Prinsep),1.2989668,103.8494785,16.502913831688165
The Schoolhouse by Busy Bees (Ridgewood),1.3181664,103.7788396,14.51636249059594
The Schoolhouse by Busy Bees (River Valley),1.293984,103.832088,16.721512727342542
The Schoolhouse by Busy Bees (Sembawang Country Club),1.4173031,103.8155762,2.907627085761381
The Schoolhouse by Busy Bees (Upper Serangoon),1.3543891,103.8780417,12.09712341262654
The Schoolhouse by Busy Bees (West Coast),1.2932672,103.7668656,17.554648943192834
The Sunbird Child Development Centre Pte Ltd,1.3866153,103.9060248,11.87862237685082
The Word Learning Centre,1.4350468,103.7867371,3.3358828946777157
Tinkerland Childcare Centre,1.3341369,103.9464424,18.959908975564556
TOUCH Child Care (Hougang),1.3708028,103.8857928,11.235466431815116
Tumble Tots @ Choa Chu Kang,1.390985,103.748067,9.502633469237683
Tung Ling Preschool,1.30453,103.9062402,18.446366288078366
Twinklekidz Academy Pte Ltd,1.3197365,103.9213476,18.09890110914762
Twinklekidz International Schoolhouse Pte Ltd,1.3330865,103.9659768,20.74224451653657
Tzu Chi Great Love Preschool (Sengkang),1.3948506,103.8781329,8.809655062892306
Tzu Chi Great Love Preschool (Yishun),1.4296313,103.828884,2.135489350454446
Vision Educare Center,1.4341163,103.8388803,2.793955280139216
Wat Patthar Educare Centre,1.4361557,103.7978181,2.131002480639408
Wharton Preschool @ East Coast,1.319577,103.9539792,20.652911256466865
Wharton Preschool @ Serangoon North,1.375952,103.8706336,9.686837645024688
YMCA Child Development Centre @ Bukit Batok,1.348558,103.7524049,12.672893322413843
YMCA Child Development Centre @ Toa Payoh,1.3364949,103.8539854,12.63744683835463
YMCA Child Development Centre @ Woodlands,1.4339862,103.7764856,4.467596198280496
YMCA Childcare Centre (Zheng Hua),1.3874417,103.7693646,8.071006679416632
YWCA Bedok South Child Development Centre,1.3238437,103.9333741,18.666757691344788
YWCA Bishan Child Development Centre,1.3497932,103.8526879,11.20299010683052
YWCA Marine Drive Child Development Centre,1.3039081,103.9097784,18.72151635811821
YWCA McNair Road Child Development Centre,1.3185107,103.855841,14.597125288628959
YWCA Outram Child Development Centre,1.2853174,103.8351364,17.71812104319161
YWCA Pasir Ris Child Development Centre,1.3678231,103.961273,18.252097086578658
YWCA Preschool @ Ang Mo Kio,1.3731291,103.8504833,8.730931607540114
YWCA Preschool @ Bukit Gombak,1.356326,103.7503723,12.097213291040898
YWCA West Coast Child Development Centre,1.3107126,103.7609722,15.958009031528679
Zee Juniors,1.3092331,103.8989934,17.572432225602114
Zee Learning Cove (West Coast),1.3088241,103.7612762,16.139771863167788
Zee Playhouse,1.3156887,103.8364621,14.395656161808201
MindChamps PreSchool @ The Brooks II,1.4036771,103.8186416,4.43614202572293
MindChamps PreSchool @ Woodlands,1.4343653,103.8024411,1.7727555617957085
MindChamps Performing Arts PreSchool @ Upper Thomson Road,1.3840184,103.8260669,6.711418292929315
MindChamps PreSchool @ Nordcom II,1.4429892,103.8164308,0.11110191451280019
MindChamps PreSchool @ Yio Chu Kang,1.381524,103.846743,7.71006801179992
MindChamps PreSchool @ Yishun,1.436676,103.84359,3.2072353651439203
MindChamps PreSchool @ Junction 10,1.3804112,103.7599899,9.342119308169828
MindChamps PreSchool @ Bishan,1.3595569,103.8344894,9.563451095563146
MindChamps Reading Programme @ Woodland,1.434807,103.8026452,1.7263380444933558
MindChamps PreSchool @ Buangkok (Serangoon North),1.375952,103.8706336,9.686837645024688
MindChamps PreSchool @ Temasek Club,1.3465272,103.7806957,11.452629685441902
MindChamps PreSchool @ Serangoon,1.3526598,103.8598608,11.233408919264287
MindChamps PreSchool @ Toa Payoh,1.3329648,103.8486276,12.824220892316125
MindChamps PreSchool @ Raffles Town Club,1.3218083,103.8246898,13.564308274218176
MindChamps PreSchool @ Punggol,1.4157664,103.8992198,9.797532861173329
MindChamps Chinese PreSchool @ Thomson,1.3331363,103.8390793,12.542418873278573
MindChamps PreSchool @ Holland Village,1.3101699,103.7952395,14.991201403389846
MindChamps PreSchool @ Straits View,1.4610437,103.7361021,9.044863885616785
MindChamps PreSchool @ JTC Summit,1.3312561,103.7416755,14.935520484592631
MindChamps PreSchool @ Fusionopolis,1.2998458,103.7877637,16.264172422935108
MindChamps PreSchool @ Paragon,1.3037752,103.8359096,15.695464970165213
MindChamps PreSchool @ West Coast Plaza,1.3036823,103.7659354,16.49109837685426
MindChamps PreSchool @ City Square Mall,1.3115639,103.8568345,15.366763814642486
MindChamps PreSchool @ East Coast,1.315022,103.8945292,16.763958891299183
MindChamps PreSchool @ One Raffles Place,1.284749,103.851992,18.106096436189066
MindChamps PreSchool @ Sengkang,1.3832602,103.892109,10.827401237589731
MindChamps PreSchool @ Mapletree Business City,1.2754092,103.7985447,18.780829679632838
MindChamps Performing Arts PreSchool @ Marina Square,1.2912061,103.8576768,17.56488885908021
MindChamps Chinese PreSchool @ Cecil Street,1.2806884,103.8492068,18.4812742873768
MindChamps PreSchool @ Pasir Ris,1.3722986,103.9494884,16.860908854503187
MindChamps PreSchool @ Changi Airport Terminal 3,1.3563,103.987354,21.41655294290698
MindChamps Preschool @ Sentosa JB,1.4940619,103.7776626,7.028623557193344
MindChamps Chinese PreSchool @ Dairy Farm,1.3666323,103.7740932,9.70553035869772
MindChamps Global HQ,1.2914251,103.8576758,17.541390261679297
MindSpace @ Greenwich V (Sengkang) | After School Student Care for P1-P5 | MindChamps Enrichment & PSLE for P1-P6,1.3875841,103.869409,8.62802559519821
MindSpace @ Midview City (Bishan) | After School Student Care for P1-P5 | Powered By MindChamps,1.3586404,103.8340972,9.65347821954968
MindChamps Reading Programme @ Sengkang,1.3818605,103.8927256,10.97778180810136
MindChamps Reading @ Sembawang Nordcom II (Reading & Phonics Classes for Kids),1.4433502,103.8155687,0.011622169906966165
MindChamps Enrichment Academy @ Marina Square HQ,1.291433,103.8576787,17.540629787301125
MindSpace @ Central Plaza (Tiong Bahru) | After School Student Care for P1-P5 | MindChamps Enrichment & PSLE for P1-P6,1.2864244,103.827346,17.50988301885429
MindChamps Reading & Writing Programme @ Westgate,1.334158,103.7428434,14.594771324206233
MindChamps Reading @ Punggol Northshore,1.4154673,103.8990783,9.793119140352076
MindChamps PreSchool @ Adda Heights,1.5451258,103.7496653,13.47008197025199
MindChamps Reading Programme @ Bishan,1.3595569,103.8344894,9.563451095563146
MindSpace @ Tai Seng (Grantral Mall) | After School Student Care for P1-P5 | MindChamps Enrichment for P1-P5,1.3335017,103.8871113,14.586382039080123
